date,temperature_c,temp_max_c,temp_min_c,rainfall_mm,humidity_pct,wind_speed_kmh,year,month,day_of_year
1976-01-01,16.51,19.22,13.98,1.01,49.5,8.8,1976,1,1
1976-01-02,20.24,22.89,17.05,1.22,61.8,7.2,1976,1,2
1976-01-03,18.96,21.96,15.59,0.92,53.0,11.1,1976,1,3
1976-01-04,18.34,21.69,16.02,0.99,52.6,7.6,1976,1,4
1976-01-05,21.21,24.15,17.71,0.94,63.8,7.4,1976,1,5
1976-01-06,21.83,24.01,19.07,0.26,59.4,10.2,1976,1,6
1976-01-07,21.88,25.59,18.76,1.12,60.8,3.3,1976,1,7
1976-01-08,18.84,21.64,14.92,2.16,62.0,12.5,1976,1,8
1976-01-09,19.5,21.89,16.37,1.98,56.8,4.4,1976,1,9
1976-01-10,18.38,22.02,15.18,1.09,58.3,6.4,1976,1,10
1976-01-11,21.91,24.93,18.2,0.73,68.9,10.5,1976,1,11
1976-01-12,21.38,23.99,19.29,2.69,63.6,8.7,1976,1,12
1976-01-13,22.06,24.72,19.98,0.81,55.1,9.8,1976,1,13
1976-01-14,21.38,23.91,18.41,0.27,59.3,5.7,1976,1,14
1976-01-15,22.85,26.8,19.19,1.31,59.9,5.5,1976,1,15
1976-01-16,22.24,25.56,19.19,2.13,51.9,13.9,1976,1,16
1976-01-17,19.52,23.1,16.31,0.37,59.6,9.4,1976,1,17
1976-01-18,16.05,18.16,13.73,0.88,60.7,12.4,1976,1,18
1976-01-19,17.17,19.51,14.93,0.39,54.6,7.7,1976,1,19
1976-01-20,16.46,18.48,12.93,0.55,55.0,7.6,1976,1,20
1976-01-21,20.3,24.12,16.68,2.43,52.5,9.5,1976,1,21
1976-01-22,21.62,24.53,17.74,3.31,64.7,10.8,1976,1,22
1976-01-23,21.19,24.03,18.32,0.12,56.7,12.9,1976,1,23
1976-01-24,22.29,25.75,18.98,0.15,59.9,9.7,1976,1,24
1976-01-25,20.42,22.5,17.22,1.15,64.9,10.8,1976,1,25
1976-01-26,15.85,19.84,12.28,0.32,64.8,12.6,1976,1,26
1976-01-27,15.76,19.18,13.25,0.66,56.5,11.9,1976,1,27
1976-01-28,17.16,21.12,14.82,0.16,59.5,9.0,1976,1,28
1976-01-29,14.83,18.53,11.69,0.99,58.0,6.1,1976,1,29
1976-01-30,15.81,18.89,11.82,0.96,60.1,4.2,1976,1,30
1976-01-31,17.72,19.83,14.54,0.61,62.6,12.4,1976,1,31
1976-02-01,19.11,21.16,15.87,2.7,69.9,9.5,1976,2,32
1976-02-02,20.22,23.11,17.53,1.7,66.9,5.4,1976,2,33
1976-02-03,21.94,24.29,18.14,0.44,73.1,9.7,1976,2,34
1976-02-04,21.67,23.99,18.53,0.46,66.2,6.6,1976,2,35
1976-02-05,25.44,27.75,23.17,1.37,68.5,14.8,1976,2,36
1976-02-06,22.96,26.95,19.0,0.74,56.4,8.5,1976,2,37
1976-02-07,23.25,26.78,20.19,0.26,68.4,10.4,1976,2,38
1976-02-08,22.74,24.77,19.95,1.16,55.8,5.9,1976,2,39
1976-02-09,23.21,25.76,20.67,0.64,65.7,7.5,1976,2,40
1976-02-10,22.33,24.82,19.82,2.84,55.7,13.6,1976,2,41
1976-02-11,23.75,25.75,21.41,0.82,64.4,10.1,1976,2,42
1976-02-12,24.61,27.54,21.04,1.59,65.9,6.7,1976,2,43
1976-02-13,21.56,24.13,18.81,0.82,61.6,11.3,1976,2,44
1976-02-14,20.31,22.85,17.24,0.21,55.3,6.0,1976,2,45
1976-02-15,19.07,21.08,15.99,3.93,61.6,5.1,1976,2,46
1976-02-16,20.35,22.39,17.55,0.12,64.4,7.6,1976,2,47
1976-02-17,21.48,24.16,19.43,0.66,63.7,13.3,1976,2,48
1976-02-18,23.52,26.92,19.95,1.16,58.8,6.6,1976,2,49
1976-02-19,24.9,27.91,22.28,0.25,66.7,11.4,1976,2,50
1976-02-20,25.14,28.29,22.39,0.19,59.7,3.0,1976,2,51
1976-02-21,24.83,28.37,20.85,1.27,65.7,11.6,1976,2,52
1976-02-22,24.81,27.03,22.42,1.69,60.0,11.0,1976,2,53
1976-02-23,26.25,28.37,24.2,6.46,65.6,7.9,1976,2,54
1976-02-24,22.91,25.47,20.33,0.57,70.5,1.3,1976,2,55
1976-02-25,21.73,24.44,18.2,2.01,59.7,6.6,1976,2,56
1976-02-26,19.44,22.75,16.46,0.95,65.1,11.6,1976,2,57
1976-02-27,25.32,29.1,22.49,3.96,65.4,5.2,1976,2,58
1976-02-28,25.11,29.04,22.22,0.2,61.4,11.0,1976,2,59
1976-02-29,23.31,26.33,19.89,2.12,69.4,9.3,1976,2,60
1976-03-01,25.93,29.43,22.82,0.4,57.2,15.4,1976,3,61
1976-03-02,24.81,27.85,21.39,4.11,59.6,11.3,1976,3,62
1976-03-03,24.98,28.49,22.68,0.44,69.2,10.6,1976,3,63
1976-03-04,27.59,30.69,24.57,2.25,57.7,12.2,1976,3,64
1976-03-05,29.6,32.86,26.73,2.61,61.5,11.0,1976,3,65
1976-03-06,30.74,32.88,27.01,0.27,61.8,8.6,1976,3,66
1976-03-07,29.69,32.73,27.59,2.56,52.2,7.5,1976,3,67
1976-03-08,27.81,31.39,25.32,3.25,58.2,11.8,1976,3,68
1976-03-09,30.15,32.81,27.44,0.15,52.8,8.7,1976,3,69
1976-03-10,30.34,33.58,27.77,4.27,59.4,12.8,1976,3,70
1976-03-11,29.6,31.62,26.63,3.99,58.1,12.1,1976,3,71
1976-03-12,28.64,31.37,26.02,0.17,58.5,6.5,1976,3,72
1976-03-13,29.59,31.72,26.85,0.52,62.4,15.2,1976,3,73
1976-03-14,28.02,31.32,24.81,5.87,55.9,11.5,1976,3,74
1976-03-15,27.01,30.62,23.34,7.27,59.7,8.3,1976,3,75
1976-03-16,26.69,28.74,24.07,0.74,52.9,11.5,1976,3,76
1976-03-17,28.98,31.97,25.3,9.03,66.7,11.2,1976,3,77
1976-03-18,28.67,31.86,26.12,0.05,66.7,16.1,1976,3,78
1976-03-19,29.39,31.9,25.78,0.77,60.8,7.0,1976,3,79
1976-03-20,31.11,33.8,28.27,1.32,51.8,8.7,1976,3,80
1976-03-21,29.41,31.86,25.86,4.55,64.4,9.4,1976,3,81
1976-03-22,27.71,31.43,25.15,1.25,54.3,11.6,1976,3,82
1976-03-23,25.58,27.96,23.54,2.94,57.1,5.5,1976,3,83
1976-03-24,24.16,26.33,20.99,0.21,57.7,14.6,1976,3,84
1976-03-25,26.45,29.93,23.94,1.74,58.1,13.7,1976,3,85
1976-03-26,27.37,30.28,25.19,0.47,50.8,13.9,1976,3,86
1976-03-27,29.52,32.71,27.2,0.33,50.5,7.8,1976,3,87
1976-03-28,28.13,30.84,25.09,0.96,58.6,12.5,1976,3,88
1976-03-29,25.9,27.97,23.69,2.89,58.3,9.5,1976,3,89
1976-03-30,24.97,27.63,21.2,0.26,53.9,14.6,1976,3,90
1976-03-31,26.74,29.06,24.04,7.19,52.9,12.2,1976,3,91
1976-04-01,29.54,31.8,26.67,0.16,58.2,9.9,1976,4,92
1976-04-02,29.06,31.23,26.41,4.42,66.9,12.2,1976,4,93
1976-04-03,28.39,30.66,25.89,3.21,70.6,18.0,1976,4,94
1976-04-04,29.48,32.03,26.16,1.04,63.7,6.7,1976,4,95
1976-04-05,30.74,32.84,27.22,0.35,64.0,16.0,1976,4,96
1976-04-06,30.78,33.04,26.96,2.5,63.7,7.2,1976,4,97
1976-04-07,29.4,31.89,27.23,0.19,56.4,10.2,1976,4,98
1976-04-08,28.64,31.92,24.81,0.82,62.7,9.9,1976,4,99
1976-04-09,30.65,33.92,26.73,0.68,61.1,13.5,1976,4,100
1976-04-10,31.08,33.79,27.17,0.67,67.4,11.9,1976,4,101
1976-04-11,30.61,32.82,28.14,6.18,54.2,13.1,1976,4,102
1976-04-12,29.34,32.22,25.65,9.29,60.8,18.7,1976,4,103
1976-04-13,30.0,33.36,26.41,1.69,56.7,14.1,1976,4,104
1976-04-14,32.06,34.26,29.98,2.16,55.3,12.2,1976,4,105
1976-04-15,30.94,34.0,28.33,1.94,67.3,18.8,1976,4,106
1976-04-16,30.58,34.08,26.84,5.21,58.0,13.4,1976,4,107
1976-04-17,30.71,34.11,27.36,2.66,58.4,10.8,1976,4,108
1976-04-18,29.4,33.02,25.56,2.55,62.1,16.4,1976,4,109
1976-04-19,31.16,33.97,27.91,4.8,61.3,15.3,1976,4,110
1976-04-20,32.32,34.44,28.75,2.16,53.0,10.5,1976,4,111
1976-04-21,29.41,32.99,26.06,5.31,72.2,11.7,1976,4,112
1976-04-22,30.36,33.64,27.46,16.42,65.2,9.9,1976,4,113
1976-04-23,28.0,30.36,24.08,5.21,68.5,9.6,1976,4,114
1976-04-24,29.07,32.29,25.6,11.15,66.3,13.1,1976,4,115
1976-04-25,30.84,33.96,28.1,0.61,58.8,15.2,1976,4,116
1976-04-26,31.3,34.51,28.38,6.66,71.3,11.3,1976,4,117
1976-04-27,30.83,34.6,27.71,2.56,66.3,13.7,1976,4,118
1976-04-28,32.25,34.81,29.58,1.96,58.0,14.6,1976,4,119
1976-04-29,31.57,35.35,27.94,0.39,55.0,13.7,1976,4,120
1976-04-30,29.88,32.39,26.81,2.38,59.9,13.2,1976,4,121
1976-05-01,30.06,32.57,26.11,2.36,63.7,13.7,1976,5,122
1976-05-02,29.61,31.7,26.35,3.85,75.5,17.4,1976,5,123
1976-05-03,29.56,31.65,27.31,4.56,69.5,15.9,1976,5,124
1976-05-04,33.13,36.13,30.37,9.41,83.3,11.6,1976,5,125
1976-05-05,32.42,35.61,28.69,5.58,76.6,16.5,1976,5,126
1976-05-06,30.4,33.02,28.38,1.65,69.4,20.2,1976,5,127
1976-05-07,30.73,32.93,28.05,15.87,67.9,10.9,1976,5,128
1976-05-08,29.72,33.58,27.38,0.02,59.9,9.8,1976,5,129
1976-05-09,31.93,35.36,29.92,0.93,69.0,16.3,1976,5,130
1976-05-10,30.08,32.49,27.24,0.52,75.9,13.7,1976,5,131
1976-05-11,30.7,33.83,27.97,7.72,72.7,19.5,1976,5,132
1976-05-12,31.35,33.62,28.96,16.92,74.9,16.5,1976,5,133
1976-05-13,31.72,34.1,29.25,8.4,68.9,14.1,1976,5,134
1976-05-14,31.56,34.24,28.06,3.59,63.2,21.0,1976,5,135
1976-05-15,29.9,32.93,27.02,0.63,69.0,14.2,1976,5,136
1976-05-16,30.34,32.93,27.44,6.34,74.6,18.7,1976,5,137
1976-05-17,30.61,33.98,27.96,1.04,75.0,13.1,1976,5,138
1976-05-18,32.24,36.21,28.84,8.59,67.3,13.5,1976,5,139
1976-05-19,33.07,36.41,29.34,0.98,66.6,7.0,1976,5,140
1976-05-20,32.84,36.36,29.34,0.23,75.8,14.0,1976,5,141
1976-05-21,33.3,35.87,30.95,13.04,75.5,14.6,1976,5,142
1976-05-22,31.14,34.97,27.57,4.37,78.9,18.5,1976,5,143
1976-05-23,30.6,33.92,27.31,4.34,74.8,19.1,1976,5,144
1976-05-24,31.94,34.08,29.73,8.33,68.0,10.6,1976,5,145
1976-05-25,32.92,34.96,29.91,11.52,73.0,18.0,1976,5,146
1976-05-26,33.16,35.59,30.63,4.23,68.4,13.5,1976,5,147
1976-05-27,31.99,34.85,28.26,3.43,68.8,14.3,1976,5,148
1976-05-28,31.54,34.85,28.01,6.47,65.6,11.8,1976,5,149
1976-05-29,30.79,33.85,28.67,0.28,75.1,13.1,1976,5,150
1976-05-30,28.79,32.71,25.21,0.08,72.8,9.7,1976,5,151
1976-05-31,29.45,32.99,26.28,5.81,70.6,17.7,1976,5,152
1976-06-01,29.52,31.96,25.65,64.18,82.3,17.1,1976,6,153
1976-06-02,29.96,33.63,27.1,7.36,79.2,18.7,1976,6,154
1976-06-03,29.76,33.43,26.01,2.68,85.4,13.2,1976,6,155
1976-06-04,29.51,32.1,26.42,30.62,88.8,17.6,1976,6,156
1976-06-05,28.98,32.31,25.27,12.77,88.8,8.9,1976,6,157
1976-06-06,28.74,31.82,25.43,5.36,81.2,16.3,1976,6,158
1976-06-07,28.61,32.42,25.04,26.8,83.3,14.0,1976,6,159
1976-06-08,27.99,31.16,24.6,1.69,87.5,10.4,1976,6,160
1976-06-09,29.45,32.92,26.61,94.42,99.0,13.4,1976,6,161
1976-06-10,31.02,33.88,27.86,67.23,97.7,15.4,1976,6,162
1976-06-11,31.73,34.71,29.18,7.85,97.0,17.2,1976,6,163
1976-06-12,31.39,34.0,27.64,35.38,96.7,14.9,1976,6,164
1976-06-13,29.87,33.22,27.73,4.09,78.0,17.5,1976,6,165
1976-06-14,29.56,32.6,26.15,41.96,95.4,16.4,1976,6,166
1976-06-15,29.74,33.55,26.08,15.3,86.4,14.0,1976,6,167
1976-06-16,29.59,33.17,26.32,5.51,83.4,17.1,1976,6,168
1976-06-17,29.61,31.95,26.14,5.38,87.0,13.6,1976,6,169
1976-06-18,29.36,33.22,26.88,7.84,97.1,12.9,1976,6,170
1976-06-19,29.96,33.91,27.1,16.12,89.0,17.8,1976,6,171
1976-06-20,30.68,33.72,28.04,1.73,78.6,13.0,1976,6,172
1976-06-21,30.03,33.68,27.69,0.56,91.1,14.9,1976,6,173
1976-06-22,31.89,35.15,29.11,11.75,94.0,16.9,1976,6,174
1976-06-23,32.3,34.75,29.04,19.66,86.7,19.9,1976,6,175
1976-06-24,32.31,34.33,28.8,11.71,90.3,18.6,1976,6,176
1976-06-25,32.37,36.13,29.15,1.52,85.1,16.7,1976,6,177
1976-06-26,30.85,33.76,27.59,2.51,83.5,12.7,1976,6,178
1976-06-27,31.1,34.16,28.27,14.02,91.3,16.7,1976,6,179
1976-06-28,30.68,34.4,27.81,6.85,92.1,15.0,1976,6,180
1976-06-29,30.26,34.01,27.54,3.27,86.2,17.5,1976,6,181
1976-06-30,30.63,33.98,26.83,25.78,91.4,15.5,1976,6,182
1976-07-01,29.6,33.42,25.9,17.95,87.6,19.4,1976,7,183
1976-07-02,30.65,34.3,28.62,17.17,97.7,13.9,1976,7,184
1976-07-03,31.49,34.34,28.48,1.36,92.7,18.1,1976,7,185
1976-07-04,31.98,34.34,28.56,3.88,88.5,19.2,1976,7,186
1976-07-05,31.0,34.87,27.85,13.98,87.9,18.5,1976,7,187
1976-07-06,31.52,33.57,29.07,16.69,84.8,15.5,1976,7,188
1976-07-07,31.01,34.89,27.29,2.11,84.3,15.3,1976,7,189
1976-07-08,31.17,33.78,28.17,65.25,92.4,20.0,1976,7,190
1976-07-09,30.45,33.35,27.73,0.85,79.8,16.1,1976,7,191
1976-07-10,31.48,35.12,29.36,9.56,87.1,14.8,1976,7,192
1976-07-11,31.66,35.12,28.8,18.4,95.0,13.7,1976,7,193
1976-07-12,30.71,34.35,27.15,51.69,96.3,17.4,1976,7,194
1976-07-13,31.28,33.41,27.56,4.23,86.4,17.2,1976,7,195
1976-07-14,30.46,33.63,27.17,43.94,92.0,20.7,1976,7,196
1976-07-15,29.87,33.2,27.31,6.7,82.4,15.6,1976,7,197
1976-07-16,30.35,32.88,28.17,13.04,90.7,15.1,1976,7,198
1976-07-17,29.37,32.55,25.92,2.23,96.5,17.1,1976,7,199
1976-07-18,28.94,31.0,25.83,1.15,89.2,12.3,1976,7,200
1976-07-19,29.11,32.95,25.35,1.0,86.4,19.8,1976,7,201
1976-07-20,29.19,31.63,25.99,10.54,85.3,14.1,1976,7,202
1976-07-21,30.56,34.08,27.05,5.77,92.9,13.5,1976,7,203
1976-07-22,30.22,33.62,27.43,48.95,96.0,15.7,1976,7,204
1976-07-23,30.82,34.36,26.93,13.31,89.7,13.3,1976,7,205
1976-07-24,29.7,32.17,26.29,3.73,89.9,8.3,1976,7,206
1976-07-25,29.39,32.44,27.17,41.05,91.3,15.5,1976,7,207
1976-07-26,30.25,32.42,27.55,19.96,90.3,14.1,1976,7,208
1976-07-27,28.92,32.35,25.35,4.27,86.5,12.3,1976,7,209
1976-07-28,29.38,32.05,27.18,9.76,78.8,20.4,1976,7,210
1976-07-29,28.79,32.7,24.81,0.62,90.7,16.8,1976,7,211
1976-07-30,27.93,30.49,24.89,13.35,76.6,16.3,1976,7,212
1976-07-31,27.21,30.04,24.95,2.72,82.2,14.6,1976,7,213
1976-08-01,27.97,31.95,25.48,5.71,85.4,16.2,1976,8,214
1976-08-02,27.15,29.5,25.06,15.23,94.2,15.2,1976,8,215
1976-08-03,27.48,30.09,23.94,13.62,82.8,14.3,1976,8,216
1976-08-04,29.06,31.76,25.59,11.52,80.9,15.5,1976,8,217
1976-08-05,29.88,33.65,26.47,1.79,85.9,16.4,1976,8,218
1976-08-06,29.95,33.54,26.58,0.93,80.0,16.3,1976,8,219
1976-08-07,29.68,32.45,26.06,31.1,85.8,18.7,1976,8,220
1976-08-08,29.59,33.06,27.0,6.88,93.4,15.0,1976,8,221
1976-08-09,30.26,33.23,26.41,1.63,88.3,15.3,1976,8,222
1976-08-10,29.42,32.64,27.07,1.04,81.1,21.9,1976,8,223
1976-08-11,30.98,33.3,27.37,7.6,83.3,20.2,1976,8,224
1976-08-12,30.88,33.96,28.32,5.48,88.0,16.8,1976,8,225
1976-08-13,30.17,33.95,27.72,0.05,91.0,21.5,1976,8,226
1976-08-14,29.31,31.89,26.34,2.8,84.2,14.1,1976,8,227
1976-08-15,30.04,33.06,27.89,31.49,92.0,15.3,1976,8,228
1976-08-16,29.98,32.95,26.96,8.99,84.5,16.2,1976,8,229
1976-08-17,29.51,32.92,27.35,18.19,93.1,13.4,1976,8,230
1976-08-18,28.31,30.4,25.45,4.61,85.6,16.8,1976,8,231
1976-08-19,29.83,31.95,26.98,11.11,94.4,14.5,1976,8,232
1976-08-20,30.65,33.49,27.32,0.23,86.2,18.7,1976,8,233
1976-08-21,30.59,34.22,27.65,0.6,82.1,13.7,1976,8,234
1976-08-22,29.37,31.64,26.79,6.66,93.2,9.5,1976,8,235
1976-08-23,29.77,32.43,26.42,69.43,97.9,11.6,1976,8,236
1976-08-24,30.16,32.75,27.05,21.07,89.1,13.1,1976,8,237
1976-08-25,29.62,33.11,26.2,4.59,93.0,12.0,1976,8,238
1976-08-26,29.95,31.99,27.07,16.12,86.4,12.5,1976,8,239
1976-08-27,30.05,33.09,26.98,9.96,89.8,11.8,1976,8,240
1976-08-28,30.42,33.08,27.34,2.81,82.3,10.0,1976,8,241
1976-08-29,30.63,33.09,28.55,8.8,88.5,13.5,1976,8,242
1976-08-30,29.08,32.05,25.87,6.26,82.5,13.1,1976,8,243
1976-08-31,28.61,31.64,25.73,17.02,86.5,15.5,1976,8,244
1976-09-01,28.2,31.37,24.72,7.89,99.0,8.7,1976,9,245
1976-09-02,29.25,32.14,25.95,3.68,85.3,10.0,1976,9,246
1976-09-03,28.52,30.56,24.81,12.39,96.3,7.5,1976,9,247
1976-09-04,28.21,30.22,25.15,2.36,82.3,17.5,1976,9,248
1976-09-05,28.46,30.99,25.62,4.59,83.4,11.8,1976,9,249
1976-09-06,28.1,31.29,25.0,4.83,81.8,10.3,1976,9,250
1976-09-07,28.1,30.96,24.45,0.77,85.4,11.2,1976,9,251
1976-09-08,29.87,32.56,26.05,6.97,84.4,4.1,1976,9,252
1976-09-09,29.16,32.04,25.42,1.28,87.9,10.0,1976,9,253
1976-09-10,29.59,33.24,25.78,0.42,82.3,18.8,1976,9,254
1976-09-11,29.41,31.67,27.24,2.22,88.7,11.9,1976,9,255
1976-09-12,30.89,32.95,27.79,1.83,82.7,8.5,1976,9,256
1976-09-13,31.78,35.46,29.71,6.03,88.7,12.0,1976,9,257
1976-09-14,32.09,35.01,29.87,8.72,93.2,12.0,1976,9,258
1976-09-15,30.71,33.65,27.81,2.07,88.5,15.2,1976,9,259
1976-09-16,30.13,33.71,27.68,1.17,87.9,10.1,1976,9,260
1976-09-17,29.66,32.73,26.0,3.2,91.2,15.3,1976,9,261
1976-09-18,28.36,31.43,24.93,5.1,85.3,14.4,1976,9,262
1976-09-19,29.37,32.93,26.82,0.27,86.5,11.2,1976,9,263
1976-09-20,29.61,32.35,27.16,2.36,84.3,13.9,1976,9,264
1976-09-21,30.23,32.28,26.52,6.01,86.7,13.9,1976,9,265
1976-09-22,30.48,34.21,27.81,0.82,84.9,13.9,1976,9,266
1976-09-23,29.88,32.83,26.35,18.96,84.0,18.5,1976,9,267
1976-09-24,28.74,31.55,26.3,6.09,88.8,12.5,1976,9,268
1976-09-25,28.61,31.74,25.86,10.61,86.3,15.3,1976,9,269
1976-09-26,28.83,31.38,25.14,4.23,86.3,8.5,1976,9,270
1976-09-27,28.16,31.43,25.24,18.42,82.3,12.8,1976,9,271
1976-09-28,27.68,31.6,23.69,9.5,88.5,16.1,1976,9,272
1976-09-29,29.7,31.72,26.99,2.06,82.0,9.3,1976,9,273
1976-09-30,30.79,33.18,27.09,11.77,88.6,11.8,1976,9,274
1976-10-01,29.03,31.24,26.96,2.67,71.9,9.9,1976,10,275
1976-10-02,30.94,33.05,27.87,1.5,77.7,10.1,1976,10,276
1976-10-03,31.09,34.76,27.37,0.07,88.4,9.2,1976,10,277
1976-10-04,29.97,32.57,26.24,13.29,71.4,5.9,1976,10,278
1976-10-05,29.27,32.02,26.78,2.21,87.2,5.9,1976,10,279
1976-10-06,29.05,31.94,26.49,2.08,83.5,9.8,1976,10,280
1976-10-07,28.78,31.52,25.0,9.4,71.3,14.6,1976,10,281
1976-10-08,30.37,32.49,27.68,8.12,73.9,13.2,1976,10,282
1976-10-09,29.56,33.38,26.49,9.88,75.8,10.4,1976,10,283
1976-10-10,29.27,33.07,25.61,6.31,84.8,7.3,1976,10,284
1976-10-11,28.08,31.88,25.68,8.07,73.4,7.5,1976,10,285
1976-10-12,28.72,32.15,26.04,0.53,78.2,8.0,1976,10,286
1976-10-13,28.79,31.14,26.59,4.19,76.6,8.3,1976,10,287
1976-10-14,29.56,33.49,27.47,0.45,79.3,8.3,1976,10,288
1976-10-15,27.68,31.3,24.05,9.7,72.6,7.9,1976,10,289
1976-10-16,26.85,30.34,24.14,5.73,80.1,5.3,1976,10,290
1976-10-17,26.91,29.83,24.14,6.21,83.5,7.7,1976,10,291
1976-10-18,26.05,28.33,23.8,2.73,74.3,5.5,1976,10,292
1976-10-19,24.7,28.6,22.33,2.8,73.7,7.5,1976,10,293
1976-10-20,24.58,28.15,20.74,1.28,75.4,13.3,1976,10,294
1976-10-21,26.57,29.53,24.46,4.24,78.0,5.3,1976,10,295
1976-10-22,27.06,29.43,24.26,0.76,75.2,8.1,1976,10,296
1976-10-23,28.89,32.6,25.72,6.95,86.7,7.3,1976,10,297
1976-10-24,27.5,31.41,23.57,2.4,77.8,9.6,1976,10,298
1976-10-25,28.4,32.08,25.11,0.82,80.1,13.6,1976,10,299
1976-10-26,28.42,30.94,24.46,0.03,77.0,8.4,1976,10,300
1976-10-27,27.97,31.83,24.54,1.71,81.4,7.3,1976,10,301
1976-10-28,26.63,28.96,23.55,2.83,78.7,4.6,1976,10,302
1976-10-29,26.55,30.25,23.89,4.95,77.9,12.2,1976,10,303
1976-10-30,27.21,30.87,24.27,2.97,79.7,16.5,1976,10,304
1976-10-31,27.9,31.55,25.75,2.31,75.1,12.4,1976,10,305
1976-11-01,25.34,28.55,22.55,0.36,65.7,8.5,1976,11,306
1976-11-02,23.87,26.7,20.21,0.5,63.0,10.3,1976,11,307
1976-11-03,24.64,26.71,20.8,3.4,58.8,4.6,1976,11,308
1976-11-04,25.26,28.53,21.93,3.96,62.6,5.4,1976,11,309
1976-11-05,25.18,27.87,22.43,0.75,60.5,7.5,1976,11,310
1976-11-06,23.84,27.48,20.1,2.93,69.9,11.0,1976,11,311
1976-11-07,24.4,28.18,21.81,1.71,59.0,2.7,1976,11,312
1976-11-08,24.57,26.9,20.75,0.22,60.1,9.0,1976,11,313
1976-11-09,23.51,27.03,20.75,1.64,69.9,8.6,1976,11,314
1976-11-10,22.17,24.99,18.9,0.08,71.7,9.2,1976,11,315
1976-11-11,23.17,25.33,19.58,1.63,61.4,6.6,1976,11,316
1976-11-12,23.0,26.17,20.19,0.95,63.6,10.9,1976,11,317
1976-11-13,24.46,27.28,21.59,1.2,68.0,9.4,1976,11,318
1976-11-14,24.03,26.48,21.9,1.48,67.0,1.7,1976,11,319
1976-11-15,22.91,26.09,20.02,0.47,63.5,4.5,1976,11,320
1976-11-16,22.39,25.54,20.14,1.04,60.3,3.4,1976,11,321
1976-11-17,24.35,26.6,21.11,0.15,77.9,8.7,1976,11,322
1976-11-18,23.24,27.17,19.28,0.29,59.1,7.5,1976,11,323
1976-11-19,21.18,24.43,18.43,3.11,66.3,5.0,1976,11,324
1976-11-20,21.23,24.75,19.02,0.96,57.5,6.3,1976,11,325
1976-11-21,21.93,24.39,19.03,3.17,63.2,9.4,1976,11,326
1976-11-22,22.96,25.38,19.65,3.41,62.5,7.7,1976,11,327
1976-11-23,23.91,25.97,21.25,0.9,60.4,7.3,1976,11,328
1976-11-24,22.92,25.22,19.97,0.38,72.1,12.4,1976,11,329
1976-11-25,23.29,26.86,20.41,0.72,68.0,4.2,1976,11,330
1976-11-26,24.91,28.88,20.95,2.98,65.1,5.6,1976,11,331
1976-11-27,25.21,29.02,21.23,5.53,61.4,15.5,1976,11,332
1976-11-28,23.25,27.2,20.5,3.2,66.9,2.3,1976,11,333
1976-11-29,20.79,24.19,17.41,1.37,65.5,8.8,1976,11,334
1976-11-30,20.72,23.86,18.42,1.3,58.6,5.2,1976,11,335
1976-12-01,15.97,18.88,12.96,0.37,62.6,3.0,1976,12,336
1976-12-02,18.65,20.8,15.27,0.29,62.4,12.2,1976,12,337
1976-12-03,20.08,22.39,17.01,0.94,62.3,12.1,1976,12,338
1976-12-04,19.69,22.18,16.43,1.44,54.8,9.9,1976,12,339
1976-12-05,17.04,19.2,13.26,1.35,50.7,1.3,1976,12,340
1976-12-06,16.82,19.93,13.55,0.65,58.5,5.0,1976,12,341
1976-12-07,17.31,20.76,14.61,2.08,48.7,2.6,1976,12,342
1976-12-08,18.32,20.49,15.71,1.63,56.8,1.1,1976,12,343
1976-12-09,20.54,24.49,17.94,0.85,62.3,9.0,1976,12,344
1976-12-10,19.54,23.3,17.32,1.69,62.5,10.3,1976,12,345
1976-12-11,19.15,22.78,16.33,0.18,59.6,8.9,1976,12,346
1976-12-12,18.68,22.21,15.18,0.31,55.3,5.2,1976,12,347
1976-12-13,20.8,23.1,18.24,0.24,63.2,8.1,1976,12,348
1976-12-14,20.85,24.46,17.26,1.28,54.2,7.3,1976,12,349
1976-12-15,20.32,23.83,16.98,0.89,60.0,9.1,1976,12,350
1976-12-16,19.01,22.26,16.33,0.06,55.9,5.6,1976,12,351
1976-12-17,18.56,22.23,15.43,0.07,53.2,2.7,1976,12,352
1976-12-18,20.3,24.03,16.8,0.11,52.2,4.7,1976,12,353
1976-12-19,21.62,24.51,18.24,0.65,57.7,11.2,1976,12,354
1976-12-20,21.59,25.42,19.47,0.18,52.2,8.0,1976,12,355
1976-12-21,22.2,25.97,18.7,0.07,71.0,4.9,1976,12,356
1976-12-22,18.52,22.14,15.04,0.07,59.4,7.8,1976,12,357
1976-12-23,19.79,22.15,16.22,2.03,63.2,8.2,1976,12,358
1976-12-24,19.69,23.39,17.28,0.24,52.0,10.9,1976,12,359
1976-12-25,18.38,21.35,15.94,0.44,61.9,6.4,1976,12,360
1976-12-26,18.14,22.07,15.24,0.26,62.8,7.9,1976,12,361
1976-12-27,19.92,23.88,16.01,0.8,62.0,1.9,1976,12,362
1976-12-28,20.06,23.33,16.12,0.02,58.8,6.6,1976,12,363
1976-12-29,20.3,23.04,18.05,0.1,61.2,0.4,1976,12,364
1976-12-30,21.77,24.85,18.83,1.3,58.0,8.8,1976,12,365
1976-12-31,20.46,22.89,18.34,0.04,64.4,12.1,1976,12,366
