date,temperature_c,temp_max_c,temp_min_c,rainfall_mm,humidity_pct,wind_speed_kmh,year,month,day_of_year,season,decade,temp_7day,temp_30day,rain_30day,temp_zscore,is_anomaly
1975-08-07,27.58,31.57,25.44,15.93,97.4,14.4,1975,8,219,Summer,1970,28.38,28.67,13.42,0.039,0
1975-08-08,29.46,32.19,27.38,29.89,84.3,12.1,1975,8,220,Summer,1970,28.57,28.59,14.12,0.449,0
1975-08-09,29.35,31.37,25.5,10.99,98.5,15.4,1975,8,221,Summer,1970,28.74,28.51,14.0,0.425,0
1975-08-10,29.85,33.35,26.63,1.6,85.5,13.2,1975,8,222,Summer,1970,28.85,28.44,14.4,0.534,0
1975-08-11,29.02,31.29,26.66,13.47,91.6,18.5,1975,8,223,Summer,1970,29.02,28.36,14.53,0.353,0
1975-08-12,28.46,32.4,25.54,29.24,88.5,14.2,1975,8,224,Summer,1970,28.9,28.39,15.24,0.231,0
1975-08-13,28.2,30.55,25.17,9.12,91.2,17.6,1975,8,225,Summer,1970,28.75,28.42,14.44,0.174,0
1975-08-14,28.8,32.16,26.64,30.95,96.9,12.5,1975,8,226,Summer,1970,28.6,28.5,14.65,0.305,0
1975-08-15,28.63,30.7,25.81,13.86,86.1,18.3,1975,8,227,Summer,1970,28.54,28.48,14.66,0.268,0
1975-08-16,28.26,30.46,25.84,5.12,87.4,18.9,1975,8,228,Summer,1970,28.52,28.5,14.91,0.187,0
1975-08-17,28.86,31.6,26.25,3.18,84.7,15.3,1975,8,229,Summer,1970,28.45,28.49,14.28,0.318,0
1975-08-18,28.55,32.44,26.49,25.05,92.0,10.1,1975,8,230,Summer,1970,28.3,28.49,14.39,0.251,0
1975-08-19,28.35,31.53,25.58,14.22,87.9,17.4,1975,8,231,Summer,1970,28.16,28.54,14.76,0.207,0
1975-08-20,27.68,31.16,24.27,4.09,89.3,17.2,1975,8,232,Summer,1970,28.04,28.61,13.73,0.061,0
1975-08-21,27.75,29.9,25.07,17.14,88.7,12.2,1975,8,233,Summer,1970,27.94,28.7,13.95,0.076,0
1975-08-22,27.65,31.51,23.98,37.83,98.1,12.7,1975,8,234,Summer,1970,27.89,28.77,13.72,0.054,0
1975-08-23,27.41,30.7,23.82,3.91,85.1,11.2,1975,8,235,Summer,1970,27.94,28.84,13.65,0.002,0
1975-08-24,28.17,31.46,24.83,29.85,92.6,12.9,1975,8,236,Summer,1970,28.23,28.81,12.67,0.168,0
1975-08-25,28.22,31.63,24.56,4.1,84.4,11.7,1975,8,237,Summer,1970,28.6,28.79,12.42,0.179,0
1975-08-26,28.69,31.96,26.4,25.3,89.3,9.8,1975,8,238,Summer,1970,28.75,28.8,12.44,0.281,0
1975-08-27,29.75,31.95,26.31,3.03,86.9,14.7,1975,8,239,Summer,1970,28.96,28.81,12.03,0.512,0
1975-08-28,30.33,33.84,28.09,16.26,86.3,15.9,1975,8,240,Summer,1970,28.99,28.84,11.31,0.639,0
1975-08-29,28.69,31.51,25.03,9.37,87.7,14.6,1975,8,241,Summer,1970,29.08,28.91,11.48,0.281,0
1975-08-30,28.89,32.47,25.58,7.8,88.0,10.3,1975,8,242,Summer,1970,29.25,29.01,11.12,0.325,0
1975-08-31,28.39,31.19,25.79,0.86,87.7,19.1,1975,8,243,Summer,1970,29.29,29.05,11.04,0.216,0
1975-09-01,28.85,32.24,26.7,3.8,96.2,14.2,1975,9,244,Autumn,1970,29.22,29.08,10.96,0.316,0
1975-09-02,29.84,33.01,27.71,15.65,90.4,8.3,1975,9,245,Autumn,1970,29.35,29.08,11.0,0.532,0
1975-09-03,30.04,33.91,26.88,6.56,87.2,9.8,1975,9,246,Autumn,1970,29.47,29.08,10.46,0.575,0
1975-09-04,29.82,32.96,26.86,12.42,93.1,15.9,1975,9,247,Autumn,1970,29.49,29.13,10.45,0.527,0
1975-09-05,29.64,33.51,27.0,11.14,88.0,11.1,1975,9,248,Autumn,1970,29.48,29.2,10.52,0.488,0
1975-09-06,29.68,32.97,26.4,13.72,85.5,10.6,1975,9,249,Autumn,1970,29.5,29.26,10.04,0.497,0
1975-09-07,28.56,30.65,26.52,0.38,87.5,9.2,1975,9,250,Autumn,1970,29.39,29.31,8.89,0.253,0
1975-09-08,28.78,32.21,26.16,3.67,86.3,7.5,1975,9,251,Autumn,1970,29.34,29.4,8.93,0.301,0
1975-09-09,29.95,32.56,27.4,2.12,79.2,15.1,1975,9,252,Autumn,1970,29.45,29.45,8.09,0.556,0
1975-09-10,29.3,32.3,26.13,1.29,83.8,10.9,1975,9,253,Autumn,1970,29.76,29.48,8.5,0.414,0
1975-09-11,29.44,32.97,27.22,7.61,89.7,7.5,1975,9,254,Autumn,1970,29.9,29.52,7.7,0.445,0
1975-09-12,30.46,34.37,26.87,14.18,96.9,10.7,1975,9,255,Autumn,1970,29.99,29.5,7.69,0.667,0
1975-09-13,31.81,35.08,28.95,20.14,88.4,8.6,1975,9,256,Autumn,1970,29.81,29.48,7.45,0.961,0
1975-09-14,29.59,32.48,26.48,11.27,90.0,11.4,1975,9,257,Autumn,1970,29.69,29.5,7.68,0.477,0
1975-09-15,29.36,31.64,26.06,2.88,84.0,13.9,1975,9,258,Autumn,1970,29.75,29.51,8.34,0.427,0
1975-09-16,28.72,32.6,26.25,4.4,97.9,11.4,1975,9,259,Autumn,1970,29.66,29.51,8.38,0.288,0
1975-09-17,28.47,31.26,24.69,8.95,91.5,12.9,1975,9,260,Autumn,1970,29.36,29.44,8.49,0.233,0
1975-09-18,29.84,33.14,26.48,13.92,99.0,10.9,1975,9,261,Autumn,1970,29.28,29.43,7.97,0.532,0
1975-09-19,29.83,32.97,26.24,5.94,99.0,8.8,1975,9,262,Autumn,1970,29.39,29.39,8.07,0.53,0
1975-09-20,29.73,33.22,25.93,2.85,76.4,12.3,1975,9,263,Autumn,1970,29.51,29.33,7.74,0.508,0
1975-09-21,29.0,32.71,26.41,3.47,86.5,9.7,1975,9,264,Autumn,1970,29.63,29.28,7.68,0.349,0
1975-09-22,30.17,32.84,27.31,4.89,83.5,6.8,1975,9,265,Autumn,1970,29.61,29.24,7.29,0.604,0
1975-09-23,29.52,33.41,26.06,4.8,81.6,13.8,1975,9,266,Autumn,1970,29.55,29.2,7.41,0.462,0
1975-09-24,29.34,33.07,26.62,16.3,97.4,13.0,1975,9,267,Autumn,1970,29.52,29.14,7.39,0.423,0
1975-09-25,29.71,32.76,27.31,1.42,83.1,15.3,1975,9,268,Autumn,1970,29.58,29.04,7.68,0.503,0
1975-09-26,29.37,33.28,25.43,2.64,94.9,14.7,1975,9,269,Autumn,1970,29.44,28.96,7.74,0.429,0
1975-09-27,29.54,31.96,27.34,8.97,86.7,11.5,1975,9,270,Autumn,1970,29.27,28.85,7.76,0.466,0
1975-09-28,29.38,33.09,27.38,16.36,77.9,5.2,1975,9,271,Autumn,1970,28.92,28.73,7.8,0.432,0
1975-09-29,29.23,31.81,26.53,27.54,92.3,12.1,1975,9,272,Autumn,1970,28.88,28.57,7.18,0.399,0
1975-09-30,28.29,30.84,24.97,2.2,84.5,5.7,1975,9,273,Autumn,1970,28.79,28.5,6.85,0.194,0
1975-10-01,26.93,30.46,24.55,6.87,78.9,5.7,1975,10,274,Autumn,1970,28.58,28.44,6.82,-0.102,0
1975-10-02,29.44,32.08,26.18,0.29,75.2,5.4,1975,10,275,Autumn,1970,28.43,28.41,6.9,0.445,0
1975-10-03,28.7,31.55,24.75,9.57,77.5,6.3,1975,10,276,Autumn,1970,28.3,28.35,6.67,0.283,0
1975-10-04,28.11,30.18,25.8,2.36,76.8,3.3,1975,10,277,Autumn,1970,28.17,28.28,6.35,0.155,0
1975-10-05,28.28,31.69,25.26,9.33,79.1,3.6,1975,10,278,Autumn,1970,28.19,28.23,6.19,0.192,0
1975-10-06,28.33,30.52,25.78,2.0,76.3,9.0,1975,10,279,Autumn,1970,27.8,28.15,6.17,0.203,0
1975-10-07,27.42,29.68,24.17,3.93,79.0,12.1,1975,10,280,Autumn,1970,27.57,28.07,6.27,0.004,0
1975-10-08,27.07,29.75,24.76,3.3,83.5,5.5,1975,10,281,Autumn,1970,27.27,27.9,6.27,-0.072,0
1975-10-09,26.69,30.08,23.72,10.66,79.0,8.2,1975,10,282,Autumn,1970,27.09,27.77,6.26,-0.155,0
1975-10-10,27.08,29.42,24.84,3.29,75.2,6.3,1975,10,283,Autumn,1970,26.9,27.66,5.83,-0.07,0
1975-10-11,26.05,29.01,23.79,8.22,72.4,7.7,1975,10,284,Autumn,1970,26.9,27.57,5.84,-0.294,0
1975-10-12,26.99,29.03,23.22,15.18,81.5,5.8,1975,10,285,Autumn,1970,26.96,27.4,5.82,-0.089,0
1975-10-13,26.98,28.99,24.67,1.51,76.8,8.1,1975,10,286,Autumn,1970,27.12,27.17,5.62,-0.092,0
1975-10-14,27.42,30.49,25.36,1.43,77.9,12.2,1975,10,287,Autumn,1970,27.06,27.02,5.12,0.004,0
1975-10-15,27.53,30.42,25.38,2.14,65.8,7.5,1975,10,288,Autumn,1970,27.33,26.94,4.4,0.028,0
1975-10-16,27.78,30.09,24.03,6.59,77.9,6.6,1975,10,289,Autumn,1970,27.5,26.9,4.43,0.083,0
1975-10-17,26.7,29.32,24.65,2.27,87.8,6.7,1975,10,290,Autumn,1970,27.54,26.86,4.52,-0.153,0
1975-10-18,27.88,31.01,25.39,4.23,79.8,7.9,1975,10,291,Autumn,1970,27.44,26.62,4.56,0.105,0
1975-10-19,28.21,32.18,24.22,1.23,85.3,11.1,1975,10,292,Autumn,1970,27.09,26.48,4.26,0.177,0
1975-10-20,27.26,29.38,24.94,2.19,76.8,10.8,1975,10,293,Autumn,1970,26.78,26.37,4.21,-0.031,0
1975-10-21,26.75,30.22,24.36,6.41,80.2,17.7,1975,10,294,Autumn,1970,26.69,26.23,3.96,-0.142,0
1975-10-22,25.03,27.53,21.53,4.88,77.9,5.9,1975,10,295,Autumn,1970,26.57,26.06,3.92,-0.517,0
1975-10-23,25.64,28.24,22.08,4.35,75.4,6.4,1975,10,296,Autumn,1970,26.0,25.86,3.97,-0.384,0
1975-10-24,26.08,29.04,22.1,3.62,76.5,6.8,1975,10,297,Autumn,1970,25.34,25.71,3.91,-0.288,0
1975-10-25,27.0,29.04,24.63,1.76,80.2,7.9,1975,10,298,Autumn,1970,25.08,25.68,3.63,-0.087,0
1975-10-26,24.21,27.7,21.82,1.87,79.6,7.0,1975,10,299,Autumn,1970,25.31,25.59,3.6,-0.695,0
1975-10-27,22.64,25.92,18.65,2.93,76.0,6.7,1975,10,300,Autumn,1970,25.51,25.52,3.33,-1.037,0
1975-10-28,24.97,27.98,21.26,1.58,79.1,3.8,1975,10,301,Autumn,1970,25.49,25.44,2.84,-0.53,0
1975-10-29,26.6,29.58,24.03,5.93,77.9,0.7,1975,10,302,Autumn,1970,24.78,25.3,2.82,-0.174,0
1975-10-30,27.1,30.2,24.37,2.84,76.9,7.9,1975,10,303,Autumn,1970,24.86,25.17,2.8,-0.065,0
1975-10-31,25.93,28.44,22.48,9.67,82.4,8.4,1975,10,304,Autumn,1970,25.16,25.05,2.74,-0.32,0
1975-11-01,22.04,25.98,18.89,1.49,62.3,3.0,1975,11,305,Autumn,1970,25.02,24.87,2.57,-1.168,0
1975-11-02,24.75,26.86,22.54,0.51,68.2,5.5,1975,11,306,Autumn,1970,24.55,24.74,2.51,-0.578,0
1975-11-03,24.7,28.36,21.65,0.99,69.2,15.0,1975,11,307,Autumn,1970,23.75,24.65,2.43,-0.588,0
1975-11-04,24.04,28.01,20.17,1.76,66.9,15.2,1975,11,308,Autumn,1970,23.25,24.53,2.39,-0.732,0
1975-11-05,23.29,26.25,19.37,0.72,61.1,8.1,1975,11,309,Autumn,1970,23.79,24.36,2.34,-0.896,0
1975-11-06,21.49,24.15,19.48,5.51,68.7,7.8,1975,11,310,Autumn,1970,23.74,24.26,2.18,-1.288,0
1975-11-07,22.46,25.62,20.05,1.41,57.9,6.4,1975,11,311,Autumn,1970,23.63,24.18,2.08,-1.077,0
1975-11-08,25.79,29.55,22.28,2.34,59.2,7.3,1975,11,312,Autumn,1970,23.71,24.14,2.0,-0.351,0
1975-11-09,24.43,27.09,21.41,2.34,75.3,11.1,1975,11,313,Autumn,1970,23.61,24.06,2.11,-0.647,0
1975-11-10,23.9,26.26,20.05,0.19,56.9,11.0,1975,11,314,Autumn,1970,23.94,24.0,2.09,-0.763,0
1975-11-11,24.61,27.44,22.26,0.39,76.0,6.5,1975,11,315,Autumn,1970,24.14,24.02,2.04,-0.608,0
1975-11-12,22.62,26.59,20.16,1.0,62.0,6.3,1975,11,316,Autumn,1970,23.64,24.05,1.95,-1.042,0
1975-11-13,23.76,27.32,20.07,0.8,56.6,14.5,1975,11,317,Autumn,1970,23.42,24.01,1.91,-0.793,0
1975-11-14,23.84,26.57,20.25,0.39,68.4,6.9,1975,11,318,Autumn,1970,23.62,23.91,1.83,-0.776,0
1975-11-15,22.34,24.9,19.97,1.55,60.9,7.0,1975,11,319,Autumn,1970,23.58,23.75,1.79,-1.103,0
1975-11-16,22.85,25.87,19.74,0.5,65.3,9.7,1975,11,320,Autumn,1970,23.55,23.63,1.48,-0.992,0
1975-11-17,25.31,28.9,22.51,1.66,63.2,13.1,1975,11,321,Autumn,1970,23.55,23.46,1.43,-0.455,0
1975-11-18,24.33,27.42,21.7,0.14,74.9,8.3,1975,11,322,Autumn,1970,23.38,23.15,1.43,-0.669,0
1975-11-19,22.41,26.03,19.48,0.73,72.3,10.0,1975,11,323,Autumn,1970,23.65,22.89,1.41,-1.088,0
1975-11-20,23.74,27.7,21.64,1.67,70.7,10.3,1975,11,324,Autumn,1970,23.78,22.68,1.38,-0.798,0
1975-11-21,22.65,24.87,20.47,1.65,74.6,9.4,1975,11,325,Autumn,1970,23.78,22.58,1.38,-1.035,0
1975-11-22,24.27,26.38,20.71,2.19,70.8,9.9,1975,11,326,Autumn,1970,23.84,22.49,1.22,-0.682,0
1975-11-23,23.76,25.81,21.52,6.9,61.8,2.7,1975,11,327,Autumn,1970,23.99,22.37,1.21,-0.793,0
1975-11-24,25.32,28.66,21.69,1.07,62.8,9.6,1975,11,328,Autumn,1970,24.02,22.1,1.13,-0.453,0
1975-11-25,24.7,28.59,21.92,0.24,68.8,13.6,1975,11,329,Autumn,1970,24.15,21.94,1.06,-0.588,0
1975-11-26,23.52,26.01,20.19,0.36,72.0,10.2,1975,11,330,Autumn,1970,23.85,21.84,1.07,-0.846,0
1975-11-27,23.9,27.22,21.0,0.47,69.7,12.7,1975,11,331,Autumn,1970,23.66,21.71,1.06,-0.763,0
1975-11-28,23.56,27.46,20.92,3.47,63.7,4.8,1975,11,332,Autumn,1970,22.45,21.74,1.03,-0.837,0
1975-11-29,22.18,25.56,19.75,1.73,68.0,9.0,1975,11,333,Autumn,1970,21.13,21.75,1.03,-1.138,0
1975-11-30,22.41,24.57,18.72,0.32,73.1,10.4,1975,11,334,Autumn,1970,20.17,21.7,1.03,-1.088,0
1975-12-01,16.89,19.58,13.14,0.03,54.5,7.4,1975,12,335,Winter,1970,19.28,21.7,1.02,-2.291,0
1975-12-02,15.43,17.59,12.04,0.24,55.4,1.3,1975,12,336,Winter,1970,18.83,21.65,1.02,-2.609,1
1975-12-03,16.82,20.81,13.45,0.64,62.1,5.8,1975,12,337,Winter,1970,18.33,21.51,0.97,-2.306,0
1975-12-04,17.68,21.02,14.81,0.6,54.8,9.4,1975,12,338,Winter,1970,17.84,21.33,0.97,-2.118,0
1975-12-05,20.38,23.05,17.86,0.98,45.8,6.7,1975,12,339,Winter,1970,17.98,21.23,0.95,-1.53,0
1975-12-06,18.71,21.36,14.92,0.73,71.1,0.3,1975,12,340,Winter,1970,18.57,21.16,0.89,-1.894,0
1975-12-07,19.0,22.21,15.92,1.0,55.8,7.1,1975,12,341,Winter,1970,19.12,21.08,0.84,-1.831,0
1975-12-08,17.83,21.46,15.72,0.06,61.8,2.1,1975,12,342,Winter,1970,19.58,20.86,0.78,-2.086,0
1975-12-09,19.55,22.17,17.54,0.1,53.9,7.9,1975,12,343,Winter,1970,20.0,20.66,0.56,-1.711,0
1975-12-10,20.71,23.75,18.23,0.38,52.8,6.5,1975,12,344,Winter,1970,20.79,20.42,0.55,-1.458,0
1975-12-11,20.9,22.95,17.08,0.16,46.1,9.1,1975,12,345,Winter,1970,21.26,20.22,0.56,-1.417,0
1975-12-12,23.3,27.08,21.1,0.17,62.8,6.4,1975,12,346,Winter,1970,21.92,20.04,0.55,-0.894,0
1975-12-13,24.23,26.29,22.19,0.68,53.4,6.1,1975,12,347,Winter,1970,22.17,19.83,0.57,-0.691,0
1975-12-14,22.29,26.06,19.09,0.51,49.7,2.2,1975,12,348,Winter,1970,22.2,19.73,0.48,-1.114,0
1975-12-15,22.48,25.07,19.32,1.17,59.5,4.5,1975,12,349,Winter,1970,21.96,19.7,0.45,-1.072,0
1975-12-16,21.27,25.08,17.32,0.43,55.1,8.1,1975,12,350,Winter,1970,21.38,19.64,0.46,-1.336,0
1975-12-17,20.96,23.22,18.41,0.3,65.1,8.7,1975,12,351,Winter,1970,21.02,19.74,0.48,-1.404,0
1975-12-18,19.16,21.25,16.49,0.13,54.3,6.5,1975,12,352,Winter,1970,20.71,19.77,0.5,-1.796,0
1975-12-19,19.27,22.39,16.53,0.04,57.5,10.0,1975,12,353,Winter,1970,20.04,19.89,0.52,-1.772,0
1975-12-20,21.72,24.84,19.36,0.04,55.5,5.6,1975,12,354,Winter,1970,19.53,19.93,0.53,-1.238,0
1975-12-21,20.14,22.69,17.42,0.11,56.9,7.8,1975,12,355,Winter,1970,19.13,19.86,0.53,-1.582,0
1975-12-22,17.76,21.21,14.23,0.25,47.4,4.4,1975,12,356,Winter,1970,19.06,19.94,0.54,-2.101,0
1975-12-23,17.73,21.37,15.11,0.31,55.5,5.5,1975,12,357,Winter,1970,18.88,20.04,0.52,-2.108,0
1975-12-24,18.14,21.73,14.82,1.0,53.5,5.1,1975,12,358,Winter,1970,18.31,20.17,0.55,-2.018,0
1975-12-25,18.68,21.32,15.76,0.3,57.7,5.6,1975,12,359,Winter,1970,18.38,20.15,0.62,-1.9,0
1975-12-26,17.99,20.52,14.25,0.07,57.8,10.0,1975,12,360,Winter,1970,18.86,20.11,0.67,-2.051,0
1975-12-27,17.71,20.1,14.15,1.1,53.4,11.6,1975,12,361,Winter,1970,19.28,20.02,0.7,-2.112,0
1975-12-28,20.62,24.1,18.58,0.73,58.0,8.7,1975,12,362,Winter,1970,19.51,19.98,0.72,-1.478,0
1975-12-29,21.13,23.56,17.45,0.94,57.5,7.1,1975,12,363,Winter,1970,19.2,19.88,0.79,-1.366,0
1975-12-30,20.69,23.54,17.47,0.73,73.2,7.7,1975,12,364,Winter,1970,19.53,19.88,0.8,-1.462,0
1975-12-31,19.78,23.33,16.51,0.42,60.6,6.2,1975,12,365,Winter,1970,19.7,19.84,0.77,-1.661,0
1976-01-01,16.51,19.22,13.98,1.01,49.5,8.8,1976,1,1,Winter,1970,19.38,19.89,0.8,-2.373,0
1976-01-02,20.24,22.89,17.05,1.22,61.8,7.2,1976,1,2,Winter,1970,19.39,19.93,0.86,-1.56,0
1976-01-03,18.96,21.96,15.59,0.92,53.0,11.1,1976,1,3,Winter,1970,19.55,19.95,0.87,-1.839,0
1976-01-04,18.34,21.69,16.02,0.99,52.6,7.6,1976,1,4,Winter,1970,19.85,19.84,0.9,-1.975,0
1976-01-05,21.21,24.15,17.71,0.94,63.8,7.4,1976,1,5,Winter,1970,20.19,19.69,0.91,-1.349,0
1976-01-06,21.83,24.01,19.07,0.26,59.4,10.2,1976,1,6,Winter,1970,20.08,19.56,0.92,-1.214,0
1976-01-07,21.88,25.59,18.76,1.12,60.8,3.3,1976,1,7,Winter,1970,20.0,19.65,0.99,-1.203,0
1976-01-08,18.84,21.64,14.92,2.16,62.0,12.5,1976,1,8,Winter,1970,20.51,19.78,1.1,-1.866,0
1976-01-09,19.5,21.89,16.37,1.98,56.8,4.4,1976,1,9,Winter,1970,20.53,19.88,1.07,-1.722,0
1976-01-10,18.38,22.02,15.18,1.09,58.3,6.4,1976,1,10,Winter,1970,20.56,20.0,1.06,-1.966,0
1976-01-11,21.91,24.93,18.2,0.73,68.9,10.5,1976,1,11,Winter,1970,20.49,20.08,1.1,-1.197,0
1976-01-12,21.38,23.99,19.29,2.69,63.6,8.7,1976,1,12,Winter,1970,21.07,20.02,1.07,-1.312,0
1976-01-13,22.06,24.72,19.98,0.81,55.1,9.8,1976,1,13,Winter,1970,21.46,19.86,1.07,-1.164,0
1976-01-14,21.38,23.91,18.41,0.27,59.3,5.7,1976,1,14,Winter,1970,21.62,19.73,1.04,-1.312,0
1976-01-15,22.85,26.8,19.19,1.31,59.9,5.5,1976,1,15,Winter,1970,20.78,19.53,1.05,-0.992,0
1976-01-16,22.24,25.56,19.19,2.13,51.9,13.9,1976,1,16,Winter,1970,20.18,19.4,1.07,-1.125,0
1976-01-17,19.52,23.1,16.31,0.37,59.6,9.4,1976,1,17,Winter,1970,19.38,19.44,1.06,-1.717,0
1976-01-18,16.05,18.16,13.73,0.88,60.7,12.4,1976,1,18,Winter,1970,19.23,19.4,1.1,-2.474,0
1976-01-19,17.17,19.51,14.93,0.39,54.6,7.7,1976,1,19,Winter,1970,19.05,19.44,1.13,-2.23,0
1976-01-20,16.46,18.48,12.93,0.55,55.0,7.6,1976,1,20,Winter,1970,18.9,19.56,1.11,-2.384,0
1976-01-21,20.3,24.12,16.68,2.43,52.5,9.5,1976,1,21,Winter,1970,19.3,19.58,1.1,-1.547,0
1976-01-22,21.62,24.53,17.74,3.31,64.7,10.8,1976,1,22,Winter,1970,19.92,19.7,1.13,-1.26,0
1976-01-23,21.19,24.03,18.32,0.12,56.7,12.9,1976,1,23,Winter,1970,19.73,19.73,1.12,-1.353,0
1976-01-24,22.29,25.75,18.98,0.15,59.9,9.7,1976,1,24,Winter,1970,19.63,19.88,1.06,-1.114,0
1976-01-25,20.42,22.5,17.22,1.15,64.9,10.8,1976,1,25,Winter,1970,19.18,19.99,1.03,-1.521,0
1976-01-26,15.85,19.84,12.28,0.32,64.8,12.6,1976,1,26,Winter,1970,18.21,20.15,1.02,-2.517,1
1976-01-27,15.76,19.18,13.25,0.66,56.5,11.9,1976,1,27,Winter,1970,17.45,20.16,1.09,-2.537,1
1976-01-28,17.16,21.12,14.82,0.16,59.5,9.0,1976,1,28,Winter,1970,16.79,20.24,1.02,-2.232,0
1976-01-29,14.83,18.53,11.69,0.99,58.0,6.1,1976,1,29,Winter,1970,16.61,20.33,1.05,-2.74,1
1976-01-30,15.81,18.89,11.82,0.96,60.1,4.2,1976,1,30,Winter,1970,17.23,20.33,1.07,-2.526,1
1976-01-31,17.72,19.83,14.54,0.61,62.6,12.4,1976,1,31,Winter,1970,18.11,20.25,1.03,-2.11,0
1976-02-01,19.11,21.16,15.87,2.7,69.9,9.5,1976,2,32,Winter,1970,18.76,20.14,1.09,-1.807,0
1976-02-02,20.22,23.11,17.53,1.7,66.9,5.4,1976,2,33,Winter,1970,20.27,20.17,1.08,-1.565,0
1976-02-03,21.94,24.29,18.14,0.44,73.1,9.7,1976,2,34,Winter,1970,21.29,20.35,1.08,-1.19,0
1976-02-04,21.67,23.99,18.53,0.46,66.2,6.6,1976,2,35,Winter,1970,22.08,20.56,1.1,-1.249,0
1976-02-05,25.44,27.75,23.17,1.37,68.5,14.8,1976,2,36,Winter,1970,22.6,20.85,1.09,-0.427,0
1976-02-06,22.96,26.95,19.0,0.74,56.4,8.5,1976,2,37,Winter,1970,23.03,21.01,1.02,-0.968,0
1976-02-07,23.25,26.78,20.19,0.26,68.4,10.4,1976,2,38,Winter,1970,23.09,21.11,0.95,-0.904,0
1976-02-08,22.74,24.77,19.95,1.16,55.8,5.9,1976,2,39,Winter,1970,23.38,21.23,1.0,-1.016,0
1976-02-09,23.21,25.76,20.67,0.64,65.7,7.5,1976,2,40,Winter,1970,23.26,21.37,1.21,-0.913,0
1976-02-10,22.33,24.82,19.82,2.84,55.7,13.6,1976,2,41,Winter,1970,23.06,21.45,1.19,-1.105,0
1976-02-11,23.75,25.75,21.41,0.82,64.4,10.1,1976,2,42,Winter,1970,22.64,21.65,1.25,-0.795,0
1976-02-12,24.61,27.54,21.04,1.59,65.9,6.7,1976,2,43,Winter,1970,22.12,21.77,1.26,-0.608,0
1976-02-13,21.56,24.13,18.81,0.82,61.6,11.3,1976,2,44,Winter,1970,21.71,22.04,1.38,-1.273,0
1976-02-14,20.31,22.85,17.24,0.21,55.3,6.0,1976,2,45,Winter,1970,21.59,22.38,1.36,-1.545,0
1976-02-15,19.07,21.08,15.99,3.93,61.6,5.1,1976,2,46,Winter,1970,21.56,22.63,1.4,-1.815,0
1976-02-16,20.35,22.39,17.55,0.12,64.4,7.6,1976,2,47,Winter,1970,21.6,22.91,1.39,-1.536,0
1976-02-17,21.48,24.16,19.43,0.66,63.7,13.3,1976,2,48,Winter,1970,22.11,23.1,1.44,-1.29,0
1976-02-18,23.52,26.92,19.95,1.16,58.8,6.6,1976,2,49,Winter,1970,22.76,23.26,1.39,-0.846,0
1976-02-19,24.9,27.91,22.28,0.25,66.7,11.4,1976,2,50,Winter,1970,23.58,23.44,1.45,-0.545,0
1976-02-20,25.14,28.29,22.39,0.19,59.7,3.0,1976,2,51,Winter,1970,24.42,23.71,1.53,-0.493,0
1976-02-21,24.83,28.37,20.85,1.27,65.7,11.6,1976,2,52,Winter,1970,24.62,23.88,1.49,-0.56,0
1976-02-22,24.81,27.03,22.42,1.69,60.0,11.0,1976,2,53,Winter,1970,24.37,24.11,1.55,-0.564,0
1976-02-23,26.25,28.37,24.2,6.46,65.6,7.9,1976,2,54,Winter,1970,23.59,24.26,1.65,-0.251,0
1976-02-24,22.91,25.47,20.33,0.57,70.5,1.3,1976,2,55,Winter,1970,23.61,24.51,1.62,-0.979,0
1976-02-25,21.73,24.44,18.2,2.01,59.7,6.6,1976,2,56,Winter,1970,23.65,24.75,1.74,-1.236,0
1976-02-26,19.44,22.75,16.46,0.95,65.1,11.6,1976,2,57,Winter,1970,23.44,24.99,1.78,-1.735,0
1976-02-27,25.32,29.1,22.49,3.96,65.4,5.2,1976,2,58,Winter,1970,23.39,25.15,1.75,-0.453,0
1976-02-28,25.11,29.04,22.22,0.2,61.4,11.0,1976,2,59,Winter,1970,23.66,25.32,1.72,-0.499,0
1976-02-29,23.31,26.33,19.89,2.12,69.4,9.3,1976,2,60,Winter,1970,24.13,25.53,1.89,-0.891,0
1976-03-01,25.93,29.43,22.82,0.4,57.2,15.4,1976,3,61,Spring,1970,25.29,25.76,2.12,-0.32,0
1976-03-02,24.81,27.85,21.39,4.11,59.6,11.3,1976,3,62,Spring,1970,25.9,26.01,2.02,-0.564,0
1976-03-03,24.98,28.49,22.68,0.44,69.2,10.6,1976,3,63,Spring,1970,26.71,26.3,2.31,-0.527,0
1976-03-04,27.59,30.69,24.57,2.25,57.7,12.2,1976,3,64,Spring,1970,27.62,26.54,2.29,0.041,0
1976-03-05,29.6,32.86,26.73,2.61,61.5,11.0,1976,3,65,Spring,1970,27.89,26.73,2.28,0.479,0
1976-03-06,30.74,32.88,27.01,0.27,61.8,8.6,1976,3,66,Spring,1970,28.65,26.94,2.32,0.728,0
1976-03-07,29.69,32.73,27.59,2.56,52.2,7.5,1976,3,67,Spring,1970,29.42,27.08,2.46,0.499,0
1976-03-08,27.81,31.39,25.32,3.25,58.2,11.8,1976,3,68,Spring,1970,29.7,27.18,2.46,0.089,0
1976-03-09,30.15,32.81,27.44,0.15,52.8,8.7,1976,3,69,Spring,1970,29.57,27.2,2.5,0.599,0
1976-03-10,30.34,33.58,27.77,4.27,59.4,12.8,1976,3,70,Spring,1970,29.4,27.13,2.29,0.641,0
